query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	best_tax_level	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction					
ECP_3294	198214.SF3246	5E-41	173.3	Gammaproteobacteria	ptsO	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006468,GO:0006793,GO:0006796,GO:0006807,GO:0006808,GO:0006810,GO:0008150,GO:0008152,GO:0008643,GO:0009401,GO:0009987,GO:0010033,GO:0010243,GO:0016310,GO:0016740,GO:0016772,GO:0019538,GO:0036211,GO:0042221,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0050789,GO:0050896,GO:0051179,GO:0051234,GO:0065007,GO:0071702,GO:0071704,GO:1901564,GO:1901698	2.7.1.121,2.7.1.202,2.7.3.9	ko:K02768,ko:K02784,ko:K05881,ko:K08483,ko:K08485,ko:K11183,ko:K11189,ko:K11201	ko00051,ko00561,ko01100,ko01120,ko02060,map00051,map00561,map01100,map01120,map02060	M00273,M00306	R01012,R03232	RC00015,RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.2.1,8.A.7,8.A.8.1.1		e_coli_core.b2415,iAF1260.b2415,iB21_1397.B21_02276,iBWG_1329.BWG_2177,iE2348C_1286.E2348C_2601,iEC042_1314.EC042_2624,iEC55989_1330.EC55989_2705,iECABU_c1320.ECABU_c27360,iECBD_1354.ECBD_1266,iECB_1328.ECB_02315,iECDH10B_1368.ECDH10B_2580,iECDH1ME8569_1439.ECDH1ME8569_2349,iECDH1ME8569_1439.EcDH1_1246,iECD_1391.ECD_02315,iECED1_1282.ECED1_2859,iECH74115_1262.ECH74115_3646,iECIAI1_1343.ECIAI1_2473,iECIAI39_1322.ECIAI39_2561,iECNA114_1301.ECNA114_2492,iECO103_1326.ECO103_2934,iECO111_1330.ECO111_3145,iECO26_1355.ECO26_3468,iECOK1_1307.ECOK1_2732,iECP_1309.ECP_2439,iECS88_1305.ECS88_2605,iECSE_1348.ECSE_2706,iECSF_1327.ECSF_2279,iECSP_1301.ECSP_3363,iECUMN_1333.ECUMN_2737,iECW_1372.ECW_m2644,iECs_1301.ECs3287,iEKO11_1354.EKO11_1313,iETEC_1333.ETEC_2528,iEcDH1_1363.EcDH1_1246,iEcE24377_1341.EcE24377A_2702,iEcHS_1320.EcHS_A2550,iEcSMS35_1347.EcSMS35_2570,iEcolC_1368.EcolC_1263,iG2583_1286.G2583_2947,iJO1366.b2415,iJR904.b2415,iLF82_1304.LF82_1769,iNRG857_1313.NRG857_12110,iSBO_1134.SBO_2155,iSBO_1134.SBO_2439,iSDY_1059.SDY_2612,iSFV_1184.SFV_2467,iSF_1195.SF1201,iSF_1195.SF2470,iSFxv_1172.SFxv_2719,iSSON_1240.SSON_2504,iS_1188.S1285,iS_1188.S2616,iSbBS512_1146.SbBS512_E0794,iSbBS512_1146.SbBS512_E2765,iUMN146_1321.UM146_04545,iUMNK88_1353.UMNK88_3017,iUTI89_1310.UTI89_C2749,iWFL_1372.ECW_m2644,iY75_1357.Y75_RS12655,iZ_1308.Z3681,ic_1306.c2950	Bacteria	1N6RM@1224,1SCXX@1236,COG1925@1,COG1925@2	NA|NA|NA	G	Phosphotransferase System
ECP_3295	362663.ECP_3295	1.7E-119	435.3	Escherichia													Bacteria	1RI1C@1224,1RNN5@1236,3XMM0@561,COG0515@1,COG0515@2	NA|NA|NA	KLT	PhoP regulatory network protein YrbL
ECP_3298	1005048.CFU_3586	4.3E-08	67	Betaproteobacteria													Bacteria	1NM6K@1224,2CEHR@1,2W6D5@28216,33D10@2	NA|NA|NA		
ECP_3302	362663.ECP_3302	1.4E-280	971.5	Escherichia	gltD	GO:0003674,GO:0003824,GO:0004355,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006536,GO:0006537,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009064,GO:0009084,GO:0009987,GO:0015930,GO:0016053,GO:0016491,GO:0016638,GO:0016639,GO:0019752,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0045181,GO:0046394,GO:0055114,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	1.4.1.13,1.4.1.14	ko:K00266	ko00250,ko00910,ko01100,ko01110,ko01120,ko01130,ko01230,map00250,map00910,map01100,map01110,map01120,map01130,map01230		R00093,R00114,R00248	RC00006,RC00010,RC02799	ko00000,ko00001,ko01000			iEC042_1314.EC042_3503,iYL1228.KPN_03625	Bacteria	1MU2H@1224,1RMY7@1236,3XP5J@561,COG0493@1,COG0493@2	NA|NA|NA	C	glutamate synthase
ECP_3303	362663.ECP_3303	1.9E-214	751.5	Escherichia	yhcG												Bacteria	1NBWK@1224,1RY9R@1236,3XR0X@561,COG4804@1,COG4804@2	NA|NA|NA	S	nuclease activity
ECP_3310	34506.g3064	1.1E-12	80.1	Rhabditida													Bacteria	1M0QK@119089,3AF51@33154,3BXJ5@33208,3DDB1@33213,40R1D@6231,4173R@6236,COG0069@1,KOG0399@2759	NA|NA|NA	E	L-glutamate biosynthetic process
ECP_3316	155864.EDL933_4455	7.4E-65	253.1	Escherichia	yhcB	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0005887,GO:0016020,GO:0016021,GO:0031224,GO:0031226,GO:0044424,GO:0044425,GO:0044444,GO:0044459,GO:0044464,GO:0071944		ko:K09908					ko00000				Bacteria	1RE90@1224,1S3S2@1236,3XPIB@561,COG3105@1,COG3105@2	NA|NA|NA	S	oxidoreductase activity
ECP_3317	362663.ECP_3317	6.1E-244	849.7	Escherichia	degQ	GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006508,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0009056,GO:0009057,GO:0009897,GO:0009986,GO:0009987,GO:0016020,GO:0016021,GO:0016787,GO:0017171,GO:0019538,GO:0030163,GO:0031224,GO:0031226,GO:0031233,GO:0042597,GO:0042802,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044425,GO:0044459,GO:0044464,GO:0051603,GO:0070011,GO:0071575,GO:0071704,GO:0071944,GO:0098552,GO:0140096,GO:1901564,GO:1901565,GO:1901575	1.3.1.74,3.4.21.107	ko:K04771,ko:K04772,ko:K08070	ko01503,ko02020,map01503,map02020	M00728			ko00000,ko00001,ko00002,ko01000,ko01002,ko03110				Bacteria	1MU63@1224,1RN9T@1236,3XP2Q@561,COG0265@1,COG0265@2	NA|NA|NA	M	DegQ could degrade transiently denatured and unfolded proteins which accumulate in the periplasm following stress conditions. DegQ is efficient with Val-Xaa and Ile-Xaa peptide bonds, suggesting a preference for a beta-branched side chain amino acids. Only unfolded proteins devoid of disulfide bonds appear capable to be cleaved, thereby preventing non-specific proteolysis of folded proteins. DegQ can substitute for the periplasmic protease DegP
ECP_3318	199310.c3990	1.2E-194	685.6	Escherichia	degS	GO:0003674,GO:0003824,GO:0004175,GO:0004252,GO:0005488,GO:0005515,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006457,GO:0006508,GO:0006515,GO:0006807,GO:0006950,GO:0006979,GO:0008150,GO:0008152,GO:0008233,GO:0008236,GO:0009056,GO:0009057,GO:0009266,GO:0009408,GO:0009628,GO:0009897,GO:0009986,GO:0009987,GO:0010033,GO:0016020,GO:0016021,GO:0016787,GO:0017171,GO:0019538,GO:0030163,GO:0030288,GO:0030313,GO:0031224,GO:0031226,GO:0031233,GO:0031975,GO:0033554,GO:0035966,GO:0035967,GO:0042221,GO:0042597,GO:0042802,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044425,GO:0044459,GO:0044464,GO:0050896,GO:0051603,GO:0051716,GO:0051788,GO:0061077,GO:0070011,GO:0070887,GO:0071218,GO:0071310,GO:0071575,GO:0071704,GO:0071944,GO:0098552,GO:0140096,GO:1901564,GO:1901565,GO:1901575	3.4.21.107	ko:K04691,ko:K04771,ko:K04772	ko01503,ko02020,map01503,map02020	M00728			ko00000,ko00001,ko00002,ko01000,ko01002,ko03110				Bacteria	1MU63@1224,1RN9T@1236,3XP1F@561,COG0265@1,COG0265@2	NA|NA|NA	O	A site-1 protease (S1P) that cleaves the peptide bond between 'Val-148' and 'Ser-149' in RseA. Part of a regulated intramembrane proteolysis (RIP) cascade. When heat shock or other environmental stresses disrupt protein folding in the periplasm, DegS senses the accumulation of unassembled outer membrane porins (OMP) and then initiates RseA (anti sigma-E factor) degradation by cleaving its periplasmic domain, making it a substrate for subsequent cleavage by RseP. This cascade ultimately leads to the sigma-E-driven expression of a variety of factors dealing with folding stress in the periplasm and OMP assembly. Required for basal and stress-induced degradation of RseA
ECP_3321	199310.c3992	5.2E-78	297	Escherichia	argR	GO:0000820,GO:0000821,GO:0000976,GO:0000984,GO:0000986,GO:0000987,GO:0001017,GO:0001067,GO:0001130,GO:0001216,GO:0001217,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006259,GO:0006310,GO:0006355,GO:0006520,GO:0006521,GO:0006525,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009064,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009894,GO:0009987,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010565,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0016043,GO:0016597,GO:0019219,GO:0019222,GO:0019752,GO:0022607,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031329,GO:0031333,GO:0031334,GO:0031406,GO:0032991,GO:0032993,GO:0033238,GO:0033241,GO:0034214,GO:0034618,GO:0034641,GO:0036094,GO:0042150,GO:0042802,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043177,GO:0043254,GO:0043436,GO:0043565,GO:0043933,GO:0044085,GO:0044087,GO:0044089,GO:0044212,GO:0044237,GO:0044238,GO:0044260,GO:0044281,GO:0044424,GO:0044464,GO:0045892,GO:0045893,GO:0045934,GO:0045935,GO:0046483,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0051128,GO:0051129,GO:0051130,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051253,GO:0051254,GO:0051259,GO:0060255,GO:0062012,GO:0065003,GO:0065007,GO:0071704,GO:0071840,GO:0080090,GO:0090304,GO:0097159,GO:0140110,GO:1900079,GO:1900081,GO:1901360,GO:1901363,GO:1901564,GO:1901605,GO:1902679,GO:1902680,GO:1903506,GO:1903507,GO:1903508,GO:1990837,GO:2000112,GO:2000113,GO:2000142,GO:2000143,GO:2000144,GO:2000282,GO:2001141		ko:K03402					ko00000,ko03000				Bacteria	1N2AF@1224,1RSF7@1236,3XN1P@561,COG1438@1,COG1438@2	NA|NA|NA	K	Regulates arginine biosynthesis genes
ECP_3322	155864.EDL933_4460	2.1E-23	114.8	Escherichia	yhcN	GO:0000302,GO:0006950,GO:0006979,GO:0008150,GO:0009268,GO:0009628,GO:0009636,GO:0009987,GO:0010035,GO:0010447,GO:0033554,GO:0034599,GO:0034614,GO:0035690,GO:0042221,GO:0042493,GO:0042542,GO:0042710,GO:0044010,GO:0044011,GO:0044764,GO:0046677,GO:0050896,GO:0051703,GO:0051704,GO:0051716,GO:0070301,GO:0070887,GO:0071214,GO:0071236,GO:0071467,GO:0071468,GO:0090605,GO:0090609,GO:0097237,GO:0104004,GO:1901700,GO:1901701											Bacteria	1N52F@1224,1S957@1236,2CAQ2@1,31NM5@2,3XPYP@561	NA|NA|NA	S	cellular response to acidic pH
ECP_3327	199310.c3998	7.2E-172	609.8	Escherichia	aaeR	GO:0006139,GO:0006351,GO:0006352,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0016070,GO:0018130,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0045893,GO:0045935,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097659,GO:1901360,GO:1901362,GO:1901576,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141		ko:K21698					ko00000,ko03000				Bacteria	1PTTR@1224,1RRTB@1236,3XP4Q@561,COG0583@1,COG0583@2	NA|NA|NA	K	Activates transcription of the aaeXAB operon
ECP_3328	314256.OG2516_15109	2.4E-25	123.6	Bacteria													Bacteria	293XZ@1,2ZRD0@2	NA|NA|NA		
ECP_3330	709797.CSIRO_3172	2.7E-19	103.6	Alphaproteobacteria													Bacteria	1N2PA@1224,2DN0Y@1,2VGBU@28211,32UTN@2	NA|NA|NA		
ECP_3335	199310.c4007	7.5E-28	129	Gammaproteobacteria													Bacteria	1P6CK@1224,1SWG1@1236,2CAQ1@1,2ZM32@2	NA|NA|NA		
ECP_3337	199310.c4009	1.1E-181	642.5	Escherichia	yhdH	GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016491,GO:0016627,GO:0016628,GO:0043957,GO:0055114		ko:K19745	ko00640,ko01100,map00640,map01100		R00919	RC00095	ko00000,ko00001,ko01000				Bacteria	1MV3W@1224,1RMHG@1236,3XP5P@561,COG0604@1,COG0604@2	NA|NA|NA	C	acryloyl-CoA reductase (NADP+) activity
ECP_3338	481805.EcolC_0453	4.3E-19	99.8	Gammaproteobacteria													Bacteria	1NE0R@1224,1SDSW@1236,COG4848@1,COG4848@2	NA|NA|NA	S	Belongs to the UPF0354 family
ECP_3339	362663.ECP_3339	2.3E-20	104	Bacteria	msrQ			ko:K17247					ko00000				Bacteria	COG2717@1,COG2717@2	NA|NA|NA	C	Part of the MsrPQ system that repairs oxidized periplasmic proteins containing methionine sulfoxide residues (Met-O), using respiratory chain electrons. Thus protects these proteins from oxidative-stress damage caused by reactive species of oxygen and chlorine generated by the host defense mechanisms. MsrPQ is essential for the maintenance of envelope integrity under bleach stress, rescuing a wide series of structurally unrelated periplasmic proteins from methionine oxidation. MsrQ provides electrons for reduction to the reductase catalytic subunit MsrP, using the quinone pool of the respiratory chain
ECP_3340	155864.EDL933_4477	2.4E-75	288.1	Escherichia	accB	GO:0003674,GO:0003824,GO:0003989,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006464,GO:0006629,GO:0006631,GO:0006633,GO:0006807,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009305,GO:0009987,GO:0016049,GO:0016053,GO:0016421,GO:0016874,GO:0016885,GO:0019538,GO:0019752,GO:0032787,GO:0036211,GO:0040007,GO:0043170,GO:0043412,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044260,GO:0044267,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0071704,GO:0072330,GO:1901564,GO:1901576	2.3.1.12	ko:K00627,ko:K02160	ko00010,ko00020,ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00010,map00020,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00307,M00376	R00209,R00742,R02569	RC00004,RC00040,RC00367,RC02742,RC02857	br01601,ko00000,ko00001,ko00002,ko01000			iYL1228.KPN_03664	Bacteria	1RCXA@1224,1S3YP@1236,3XM9J@561,COG0511@1,COG0511@2	NA|NA|NA	I	first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA
ECP_3341	362663.ECP_3341	3.9E-259	900.2	Escherichia	accC	GO:0003674,GO:0003824,GO:0004075,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010565,GO:0016053,GO:0016874,GO:0016879,GO:0019216,GO:0019217,GO:0019222,GO:0019752,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032787,GO:0042304,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0045717,GO:0045833,GO:0045922,GO:0046394,GO:0046890,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051055,GO:0062012,GO:0062014,GO:0065007,GO:0071704,GO:0072330,GO:0080090,GO:1901576	6.3.4.14,6.4.1.2	ko:K01961	ko00061,ko00620,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,map00061,map00620,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01212	M00082,M00376	R00742,R04385	RC00040,RC00253,RC00367	ko00000,ko00001,ko00002,ko01000			iSF_1195.SF3294	Bacteria	1MU4H@1224,1RMNB@1236,3XP5G@561,COG0439@1,COG0439@2	NA|NA|NA	I	first, biotin carboxylase catalyzes the carboxylation of the carrier protein and then the transcarboxylase transfers the carboxyl group to form malonyl-CoA
ECP_3348	362663.ECP_3348	8.2E-151	539.7	Gammaproteobacteria													Bacteria	1R3QU@1224,1S1NZ@1236,COG1349@1,COG1349@2	NA|NA|NA	K	Transcriptional
ECP_3349	362663.ECP_3349	1.6E-182	645.2	Proteobacteria	scrK		2.7.1.4	ko:K00847	ko00051,ko00500,ko00520,ko01100,map00051,map00500,map00520,map01100		R00760,R00867,R03920	RC00002,RC00017	ko00000,ko00001,ko01000				Bacteria	1NF0X@1224,COG0524@1,COG0524@2	NA|NA|NA	G	PFAM PfkB domain protein
ECP_3350	199310.c4022	2.2E-40	171	Escherichia	yhdT												Bacteria	1MZ8K@1224,1S8QV@1236,3XPXX@561,COG3924@1,COG3924@2	NA|NA|NA	S	Protein of unknown function (DUF997)
ECP_3351	362663.ECP_3351	7.4E-248	862.8	Escherichia	panF	GO:0003674,GO:0005215,GO:0005342,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006855,GO:0008028,GO:0008150,GO:0008509,GO:0008514,GO:0015075,GO:0015233,GO:0015238,GO:0015291,GO:0015293,GO:0015318,GO:0015711,GO:0015718,GO:0015849,GO:0015887,GO:0015893,GO:0016020,GO:0022804,GO:0022857,GO:0034220,GO:0035461,GO:0042221,GO:0042493,GO:0042886,GO:0042887,GO:0044464,GO:0046942,GO:0046943,GO:0050896,GO:0051179,GO:0051180,GO:0051181,GO:0051182,GO:0051184,GO:0051185,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0072337,GO:0072349,GO:0090482,GO:0098656,GO:1903825,GO:1905039		ko:K03307,ko:K14392					ko00000,ko02000	2.A.21,2.A.21.1		iE2348C_1286.E2348C_3528,iECED1_1282.ECED1_3917,iECP_1309.ECP_3351	Bacteria	1QUAY@1224,1RP9P@1236,3XNIQ@561,COG4145@1,COG4145@2	NA|NA|NA	H	Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family
ECP_3352	155864.EDL933_4481	4.2E-169	600.5	Escherichia	prmA	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006464,GO:0006479,GO:0006480,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008213,GO:0008276,GO:0008757,GO:0009987,GO:0016278,GO:0016279,GO:0016740,GO:0016741,GO:0018011,GO:0018012,GO:0018022,GO:0018023,GO:0018193,GO:0018194,GO:0018205,GO:0019538,GO:0031365,GO:0032259,GO:0036211,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0140096,GO:1901564		ko:K02687					ko00000,ko01000,ko03009				Bacteria	1MUPC@1224,1RNAR@1236,3XPE5@561,COG2264@1,COG2264@2	NA|NA|NA	J	Methylates ribosomal protein L11
ECP_3353	199310.c4026	2.9E-184	651	Escherichia	dusB	GO:0002943,GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009314,GO:0009451,GO:0009628,GO:0009987,GO:0010467,GO:0016070,GO:0016491,GO:0016627,GO:0017150,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0046483,GO:0050896,GO:0055114,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360		ko:K05539,ko:K05540					ko00000,ko01000,ko03016				Bacteria	1MV5V@1224,1RMJP@1236,3XNH8@561,COG0042@1,COG0042@2	NA|NA|NA	J	Catalyzes the synthesis of 5,6-dihydrouridine (D), a modified base found in the D-loop of most tRNAs, via the reduction of the C5-C6 double bond in target uridines
ECP_3354	1005994.GTGU_03789	7.4E-46	189.5	Gammaproteobacteria	fis	GO:0000018,GO:0000229,GO:0000785,GO:0000786,GO:0000787,GO:0000789,GO:0000976,GO:0000984,GO:0000985,GO:0001017,GO:0001046,GO:0001047,GO:0001067,GO:0001121,GO:0001130,GO:0001131,GO:0001140,GO:0001216,GO:0001217,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005694,GO:0005737,GO:0005829,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008301,GO:0009058,GO:0009059,GO:0009314,GO:0009628,GO:0009889,GO:0009890,GO:0009891,GO:0009892,GO:0009893,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010557,GO:0010558,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0016032,GO:0016070,GO:0018130,GO:0019042,GO:0019045,GO:0019046,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031328,GO:0031421,GO:0032359,GO:0032774,GO:0032991,GO:0032993,GO:0034641,GO:0034645,GO:0034654,GO:0042802,GO:0042803,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043565,GO:0044212,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044374,GO:0044403,GO:0044419,GO:0044422,GO:0044424,GO:0044427,GO:0044444,GO:0044446,GO:0044464,GO:0044815,GO:0045892,GO:0045893,GO:0045911,GO:0045934,GO:0045935,GO:0046483,GO:0046983,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051052,GO:0051054,GO:0051171,GO:0051172,GO:0051173,GO:0051252,GO:0051253,GO:0051254,GO:0051704,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097659,GO:0140110,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902679,GO:1902680,GO:1903506,GO:1903507,GO:1903508,GO:1990837,GO:2000112,GO:2000113,GO:2001141		ko:K03557,ko:K07712	ko02020,ko05111,map02020,map05111	M00497			ko00000,ko00001,ko00002,ko02022,ko03000,ko03036,ko03400				Bacteria	1N7MJ@1224,1SD35@1236,COG2901@1,COG2901@2	NA|NA|NA	K	Activates ribosomal RNA transcription. Plays a direct role in upstream activation of rRNA promoters
ECP_3355	362663.ECP_3355	1.9E-169	601.7	Escherichia	yhdJ	GO:0003674,GO:0003824,GO:0006139,GO:0006259,GO:0006304,GO:0006305,GO:0006306,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008757,GO:0009007,GO:0009008,GO:0009987,GO:0016740,GO:0016741,GO:0032259,GO:0032775,GO:0034641,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044728,GO:0046483,GO:0071704,GO:0090304,GO:0140097,GO:1901360	2.1.1.72	ko:K00571,ko:K07319					ko00000,ko01000,ko02048				Bacteria	1MX9M@1224,1S17I@1236,3XMME@561,COG2189@1,COG2189@2	NA|NA|NA	L	Belongs to the N(4) N(6)-methyltransferase family
ECP_3356	199310.c4029	1.1E-25	121.7	Escherichia	yhdU												Bacteria	1N88G@1224,1SD0T@1236,2E736@1,331MQ@2,3XR8B@561	NA|NA|NA	S	Protein of unknown function (DUF2556)
ECP_3359	362663.ECP_3359	4.1E-209	733.8	Escherichia	acrE	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006855,GO:0008150,GO:0015238,GO:0015893,GO:0016020,GO:0022857,GO:0031224,GO:0031226,GO:0042221,GO:0042493,GO:0044425,GO:0044459,GO:0044464,GO:0046677,GO:0050896,GO:0051179,GO:0051234,GO:0055085,GO:0071944		ko:K03585,ko:K18141,ko:K18898	ko01501,ko01503,map01501,map01503	M00646,M00647,M00696,M00697,M00699,M00718			ko00000,ko00001,ko00002,ko01504,ko02000,ko03036	2.A.6.2,8.A.1,8.A.1.6,8.A.1.6.3		iSDY_1059.SDY_0456	Bacteria	1MU78@1224,1RPI1@1236,3XNKF@561,COG0845@1,COG0845@2	NA|NA|NA	M	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family
ECP_3360	362663.ECP_3360	0	1943.7	Escherichia	acrF	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944		ko:K18138,ko:K18142,ko:K18899	ko01501,ko01503,map01501,map01503	M00647,M00696,M00697,M00699,M00718			ko00000,ko00001,ko00002,ko01504,ko02000	2.A.6.2,2.A.6.2.13		iAF1260.b3266,iJO1366.b3266,iZ_1308.Z4627	Bacteria	1MU48@1224,1RMBN@1236,3XP6I@561,COG0841@1,COG0841@2	NA|NA|NA	U	efflux transmembrane transporter activity
ECP_3361	199310.c4033	1.1E-33	148.7	Escherichia	yhdV												Bacteria	1N0QR@1224,1S8YI@1236,2CDN7@1,32RY2@2,3XPZ1@561	NA|NA|NA	S	Protein involved in biological_process
ECP_3362	362663.ECP_3362	2.5E-25	120.6	Gammaproteobacteria													Bacteria	1P1BC@1224,1SRRJ@1236,2FE99@1,34695@2	NA|NA|NA		
ECP_3363	199310.c4034	8.8E-195	686	Escherichia	aapJ	GO:0005575,GO:0005623,GO:0042597,GO:0044464		ko:K09969	ko02010,map02010	M00232			ko00000,ko00001,ko00002,ko02000	3.A.1.3.18,3.A.1.3.7,3.A.1.3.8			Bacteria	1MV5D@1224,1RNJJ@1236,3XMWH@561,COG0834@1,COG0834@2	NA|NA|NA	ET	amino-acid ABC
